volume,low,open,close,high,adjclose,date,norm_price,BRK-B_norm_price
14567900,224.6999969482422,227.509994506836,225.9199981689453,228.38999938964844,225.9199981689453,1577854800,100.0,100.0
16492600,225.8699951171875,226.02999877929688,227.1699981689453,228.8500061035156,227.1699981689453,1578459600,100.55329320561752,100.55329320561752
18143400,226.77999877929688,226.8000030517578,228.6300048828125,231.6100006103516,228.6300048828125,1579064400,101.19954264156846,101.19954264156846
21000100,221.1100006103516,229.0,224.02999877929688,230.3800048828125,224.02999877929688,1579669200,99.163420943269,99.163420943269
16777100,222.47999572753903,224.75,225.0800018310547,228.0800018310547,225.0800018310547,1580274000,99.62818858680122,99.62818858680122
14903700,225.1300048828125,226.9100036621093,227.3300018310547,230.0800018310547,227.3300018310547,1580878800,100.62411635691277,100.62411635691275
12282900,225.2700042724609,227.6000061035156,226.7700042724609,228.83999633789065,226.7700042724609,1581483600,100.37624208144688,100.37624208144688
27924800,216.759994506836,227.67999267578125,218.0500030517578,230.07000732421875,218.0500030517578,1582088400,96.51646813873369,96.51646813873369
54102600,199.67999267578125,219.6499938964844,208.8099975585937,220.6300048828125,208.8099975585937,1582693200,92.42652233134466,92.42652233134466
49844600,192.259994506836,212.13999938964844,202.72999572753903,218.33999633789065,202.72999572753903,1583298000,89.73530336873296,89.73530336873296
75967800,173.6199951171875,197.32000732421875,187.6000061035156,198.1300048828125,187.6000061035156,1583899200,83.03824700070436,83.03824700070436
74947600,159.5,177.2899932861328,178.1999969482422,181.38999938964844,178.1999969482422,1584504000,78.87747804202016,78.87747804202016
54911500,175.1699981689453,180.00999450683594,182.8300018310547,189.07000732421875,182.8300018310547,1585108800,80.92687823692904,80.92687823692904
40682000,174.19000244140625,176.17999267578125,185.25,192.0,185.25,1585713600,81.99805307251647,81.99805307251647
31550100,185.13999938964844,187.5500030517578,192.94000244140625,197.22999572753903,192.94000244140625,1586318400,85.40191395412624,85.40191395412624
32995900,183.27999877929688,188.5599975585937,183.47999572753903,192.8999938964844,183.47999572753903,1586923200,81.21458800222315,81.21458800222315
30184400,184.4199981689453,186.4600067138672,187.1199951171875,191.0,187.1199951171875,1587528000,82.82577754681868,82.82577754681868
41841400,175.92999267578125,190.63999938964844,176.02999877929688,192.67999267578125,176.02999877929688,1588132800,77.91696184755624,77.91696184755624
37201200,172.33999633789062,176.94000244140625,172.80999755859375,177.25999450683594,172.80999755859375,1588737600,76.49167800956012,76.49167800956012
36243700,167.0399932861328,172.0,172.49000549316406,176.8699951171875,172.49000549316406,1589342400,76.3500384610371,76.3500384610371
20207900,173.2100067138672,174.61000061035156,180.33999633789065,181.69000244140625,180.33999633789065,1589947200,79.82471573987468,79.82471573987468
35875600,182.52999877929688,184.6699981689453,185.94000244140625,187.27999877929688,185.94000244140625,1590552000,82.30347200266813,82.30347200266813
37313800,187.8099975585937,188.75,196.07000732421875,203.3300018310547,196.07000732421875,1591156800,86.7873623022941,86.7873623022941
49699400,176.0500030517578,195.8500061035156,182.3000030517578,196.33999633789065,182.3000030517578,1591761600,80.69228245807261,80.69228245807261
32332300,178.8699951171875,183.02999877929688,181.009994506836,183.8800048828125,181.009994506836,1592366400,80.12128008759758,80.12128008759758
41215300,174.6300048828125,179.61000061035156,178.50999450683594,179.72000122070312,178.50999450683594,1592971200,79.01469367636251,79.01469367636251
21178300,177.33999633789062,178.41000366210938,181.1499938964844,183.5200042724609,181.1499938964844,1593576000,80.18324865646403,80.18324865646403
39019700,177.77000427246094,180.4199981689453,189.7100067138672,190.0800018310547,189.7100067138672,1594180800,83.97220620194945,83.97220620194945
26862000,188.32000732421875,192.63999938964844,192.2700042724609,193.4499969482422,192.2700042724609,1594785600,85.10534960640332,85.10534960640332
24081700,190.6100006103516,191.77999877929688,194.1199951171875,196.27999877929688,194.1199951171875,1595390400,85.9242194982768,85.9242194982768
24913200,192.25,194.02999877929688,200.2400054931641,200.67999267578125,200.2400054931641,1595995200,88.63314762574606,88.63314762574606
27073200,201.0,201.44000244140625,212.6600036621093,215.6000061035156,212.6600036621093,1596600000,94.1306681062736,94.1306681062736
21753500,206.33999633789065,213.1000061035156,208.3300018310547,214.38999938964844,208.3300018310547,1597204800,92.21405963152644,92.21405963152645
23463500,204.509994506836,209.19000244140625,213.3500061035156,214.0,213.3500061035156,1597809600,94.43608703642528,94.43608703642528
24009800,212.3000030517578,212.97999572753903,218.5500030517578,219.4499969482422,218.5500030517578,1598414400,96.73778542098069,96.73778542098069
25621200,215.0599975585937,218.1300048828125,217.8000030517578,223.2400054931641,217.8000030517578,1599019200,96.40580949761018,96.40580949761018
20616000,216.9199981689453,218.9499969482422,218.94000244140625,221.6199951171875,218.94000244140625,1599624000,96.91041263097064,96.91041263097065
38092200,208.72999572753903,220.27999877929688,214.1600036621093,222.259994506836,214.1600036621093,1600228800,94.79461995301462,94.79461995301462
21025300,206.5800018310547,213.94000244140625,210.44000244140625,215.47000122070312,210.44000244140625,1600833600,93.14801883277153,93.14801883277151
23962400,209.52999877929688,211.1100006103516,210.259994506836,214.38999938964844,210.259994506836,1601438400,93.06834109904756,93.06834109904756
19211000,211.3600006103516,212.3300018310547,212.3099975585937,217.42999267578125,212.3099975585937,1602043200,93.97574330707371,93.97574330707371
19019300,208.1999969482422,212.0200042724609,210.0599975585937,213.8300018310547,210.0599975585937,1602648000,92.97981553696218,92.97981553696218
16724600,206.5800018310547,208.97000122070312,206.8800048828125,213.8699951171875,206.8800048828125,1603252800,91.5722408638236,91.57224086382361
29919400,197.8099975585937,202.67999267578125,206.6300048828125,209.8000030517578,206.6300048828125,1603857600,91.46158222270012,91.46158222270012
34611900,204.77999877929688,206.58999633789065,228.47999572753903,228.6100006103516,228.47999572753903,1604466000,101.13314340445388,101.13314340445388
25490400,223.17999267578125,228.5,233.1600036621093,234.97000122070312,233.1600036621093,1605070800,103.20467667840092,103.20467667840093
21732300,226.7700042724609,233.57000732421875,233.9199981689453,234.9900054931641,233.9199981689453,1605675600,103.54107651595211,103.54107651595213
15616800,228.1699981689453,233.9199981689453,229.67999267578125,234.1699981689453,229.67999267578125,1606280400,101.6643035310332,101.66430353103321
23359700,226.6100006103516,229.8000030517578,228.19000244140625,231.88999938964844,228.19000244140625,1606885200,101.0047823525403,101.0047823525403
25178900,222.3600006103516,228.57000732421875,224.3800048828125,228.8999938964844,224.3800048828125,1607490000,99.31834574246888,99.31834574246889
49118500,221.259994506836,225.47999572753903,221.8800048828125,225.47999572753903,221.8800048828125,1608094800,98.21175933123384,98.21175933123385
14675900,222.6100006103516,222.6300048828125,229.57000732421875,231.1000061035156,229.57000732421875,1608699600,101.61562021284362,101.61562021284362
20415300,226.8500061035156,229.5399932861328,227.47000122070312,232.27999877929688,227.47000122070312,1609304400,100.6860849257792,100.68608492577921
28050000,227.5500030517578,229.4900054931641,233.02999877929688,234.6000061035156,233.02999877929688,1609909200,103.14713202371516,103.14713202371516
19083300,231.6999969482422,232.0,234.5500030517578,236.2400054931641,234.5500030517578,1610514000,103.81993845288494,103.81993845288494
22701000,230.4499969482422,234.0,231.57000732421875,236.1999969482422,231.57000732421875,1611118800,102.50088934183168,102.50088934183167
29926400,226.1000061035156,230.0,232.2400054931641,233.509994506836,232.2400054931641,1611723600,102.79745368955456,102.79745368955457
20156900,231.27999877929688,232.3999938964844,239.9100036621093,240.77999877929688,239.9100036621093,1612328400,106.19245998873554,106.19245998873554
14875100,238.02999877929688,241.42999267578125,245.27999877929688,247.259994506836,245.27999877929688,1612933200,108.56940543876684,108.56940543876685
21656900,240.8000030517578,244.13999938964844,245.52999877929688,246.57000732421875,245.52999877929688,1613538000,108.68006407989036,108.68006407989036
30663200,240.25,245.1499938964844,249.22000122070312,251.33999633789065,249.22000122070312,1614142800,110.31338670352406,110.31338670352406
35695900,243.22999572753903,249.72999572753903,259.0199890136719,262.94000244140625,259.0199890136719,1614747600,114.65120003231146,114.65120003231146
26392900,249.82000732421875,260.29998779296875,251.5,267.5,251.5,1615352400,111.32259297024504,111.32259297024503
32243200,247.7100067138672,252.0200042724609,248.3099975585937,255.63999938964844,248.3099975585937,1615953600,109.9105876288583,109.9105876288583
25984700,246.7899932861328,249.5500030517578,258.19000244140625,261.0,258.19000244140625,1616558400,114.2838192873608,114.28381928736079
20261700,254.8000030517578,256.8599853515625,263.0599975585937,263.3500061035156,263.0599975585937,1617163200,116.43944745514504,116.43944745514503
20598000,261.9100036621094,262.989990234375,267.1000061035156,268.3399963378906,267.1000061035156,1617768000,118.22769487797864,118.22769487797865
19725700,266.3900146484375,267.3099975585937,267.8900146484375,272.9700012207031,267.8900146484375,1618372800,118.57737996620668,118.57737996620669
18055800,267.75,267.79998779296875,273.6499938964844,274.1600036621094,273.6499938964844,1618977600,121.12694587216048,121.12694587216049
22578200,272.1300048828125,273.5400085449219,280.260009765625,281.1199951171875,280.260009765625,1619582400,124.05276736769608,124.05276736769609
27761500,282.1199951171875,282.5199890136719,285.6300048828125,295.0799865722656,285.6300048828125,1620187200,126.42971281772738,126.42971281772738
23053100,282.54998779296875,285.4599914550781,287.5899963378906,291.3800048828125,287.5899963378906,1620792000,127.29727278185788,127.29727278185787
22369200,282.57000732421875,284.1099853515625,287.20001220703125,291.6000061035156,287.20001220703125,1621396800,127.12465232593536,127.12465232593536
19216700,285.75,289.6400146484375,289.8399963378906,292.07000732421875,289.8399963378906,1622001600,128.29320055196942,128.29320055196942
20364500,285.70001220703125,290.8500061035156,289.19000244140625,293.2699890136719,289.19000244140625,1622606400,128.00549078667527,128.00549078667527
20924400,281.5199890136719,288.8800048828125,283.94000244140625,290.8099975585937,283.94000244140625,1623211200,125.68165932308167,125.68165932308169
36034200,272.4599914550781,283.7300109863281,276.9200134277344,284.79998779296875,276.9200134277344,1623816000,122.57436954326226,122.57436954326226
24059200,274.04998779296875,276.8900146484375,276.2099914550781,279.3099975585937,276.2099914550781,1624420800,122.26008927661438,122.26008927661438
16205600,275.1000061035156,275.8900146484375,277.32000732421875,281.4100036621094,277.32000732421875,1625025600,122.7514206674329,122.7514206674329
22097900,273.1600036621094,275.989990234375,279.2099914550781,282.2200012207031,279.2099914550781,1625630400,123.58799297009644,123.58799297009644
20787700,270.7300109863281,279.07000732421875,276.8900146484375,280.92999267578125,276.8900146484375,1626235200,122.56109104665283,122.56109104665285
15033200,276.9100036621094,277.6400146484375,280.7799987792969,281.0899963378906,280.7799987792969,1626840000,124.28293247830442,124.28293247830442
17666800,276.7699890136719,280.79998779296875,281.79998779296875,282.510009765625,281.79998779296875,1627444800,124.73441487115974,124.73441487115974
18252000,278.3299865722656,280.1700134277344,288.94000244140625,289.0599975585937,288.94000244140625,1628049600,127.89483214555176,127.89483214555177
16949200,285.2099914550781,289.45001220703125,289.1000061035156,291.82000732421875,289.1000061035156,1628654400,127.965655296847,127.965655296847
16261200,283.95001220703125,289.0,286.0199890136719,290.07000732421875,286.0199890136719,1629259200,126.60233327364988,126.60233327364989
19801000,284.760009765625,286.20001220703125,285.7699890136719,288.5599975585937,285.7699890136719,1629864000,126.49167463252638,126.49167463252638
16652000,278.7300109863281,286.5899963378906,278.8999938964844,287.1400146484375,278.8999938964844,1630468800,123.45077733575408,123.45077733575408
22767900,276.3599853515625,278.17999267578125,277.20001220703125,280.8399963378906,277.20001220703125,1631073600,122.6983066809952,122.6983066809952
36249200,271.3599853515625,277.6000061035156,273.17999267578125,281.0,273.17999267578125,1631678400,120.9189070865229,120.9189070865229
21174000,273.6700134277344,276.2799987792969,276.7900085449219,281.3800048828125,276.7900085449219,1632283200,122.51682488857648,122.51682488857647
21467000,272.2200012207031,277.0299987792969,278.04998779296875,279.6700134277344,278.04998779296875,1632888000,123.0745352543072,123.0745352543072
16638900,274.6099853515625,276.2799987792969,278.6199951171875,285.6099853515625,278.6199951171875,1633492800,123.32684019802116,123.32684019802116
17505700,275.54998779296875,278.4700012207031,284.8299865722656,285.1499938964844,284.8299865722656,1634097600,126.07559706125122,126.07559706125122
16058100,284.32000732421875,284.3399963378906,290.8500061035156,292.2200012207031,290.8500061035156,1634702400,128.74026578471154,128.74026578471154
18139700,285.2200012207031,290.8500061035156,287.92999267578125,290.95001220703125,287.92999267578125,1635307200,127.44776691280966,127.44776691280966
18088700,285.25,287.2099914550781,286.3500061035156,295.6499938964844,286.3500061035156,1635912000,126.74841024448848,126.74841024448847
16621200,283.1199951171875,286.489990234375,283.3599853515625,287.239990234375,283.3599853515625,1636520400,125.42492371111962,125.42492371111962
21134100,278.010009765625,283.1199951171875,288.5599975585937,288.7300109863281,288.5599975585937,1637125200,127.72662884974244,127.72662884974243
24681000,275.8900146484375,287.44000244140625,276.69000244140625,288.32000732421875,276.69000244140625,1637730000,122.47255873050008,122.47255873050008
27305100,274.7900085449219,279.5400085449219,284.9700012207031,285.4100036621094,284.9700012207031,1638334800,126.13757238418512,126.13757238418513
21690700,281.7799987792969,284.9700012207031,295.0299987792969,296.4100036621094,295.0299987792969,1638939600,130.59047502234415,130.59047502234415
34241100,287.5899963378906,295.82000732421875,293.239990234375,301.5799865722656,293.239990234375,1639544400,129.7981553696221,129.7981553696221
10723900,291.739990234375,292.8599853515625,298.2900085449219,299.7900085449219,298.2900085449219,1640149200,132.0334680251978,132.0334680251978
17493100,298.8399963378906,299.2300109863281,308.5299987792969,309.2099914550781,308.5299987792969,1640754000,136.56604164301336,136.56604164301336
27704000,309.5,309.8699951171875,319.79998779296875,322.1000061035156,319.79998779296875,1641358800,141.55452832193237,141.55452832193237
18536200,316.5,320.6199951171875,320.2900085449219,324.3999938964844,320.2900085449219,1641963600,141.77142844406615,141.77142844406615
31963700,294.8099975585937,321.3500061035156,307.19000244140625,321.3500061035156,307.19000244140625,1642568400,135.97291294756758,135.97291294756758
25995600,304.07000732421875,310.3999938964844,313.9599914550781,315.9200134277344,313.9599914550781,1643173200,138.96954408626348,138.96954408626348
21805300,312.0599975585937,313.57000732421875,321.44000244140625,322.6499938964844,321.44000244140625,1643778000,142.28045549160728,142.28045549160728
30379500,312.1700134277344,323.79998779296875,316.20001220703125,325.6300048828125,316.20001220703125,1644382800,139.9610546962618,139.9610546962618
16933000,310.54998779296875,315.0,314.1600036621094,316.8999938964844,314.1600036621094,1644987600,139.05807640241625,139.05807640241625
35772100,299.510009765625,316.0799865722656,316.8399963378906,322.0,316.8399963378906,1645592400,140.24433379330785,140.24433379330785
27783100,318.0299987792969,319.4800109863281,318.5199890136719,329.4700012207031,318.5199890136719,1646197200,140.9879566197054,140.98795661970541
27749300,321.5799865722656,326.5899963378906,332.54998779296875,334.5799865722656,332.54998779296875,1646802000,147.19811901923106,147.19811901923106
34098100,331.7099914550781,335.1099853515625,349.92999267578125,354.95001220703125,349.92999267578125,1647403200,154.89110991143863,154.89110991143863
23349400,346.25,349.1300048828125,355.1199951171875,362.1000061035156,355.1199951171875,1648008000,157.18838438181336,157.18838438181336
23435100,344.2799987792969,354.6600036621094,344.79998779296875,360.0,344.79998779296875,1648612800,152.62039243428276,152.62039243428276
19531300,340.54998779296875,341.1700134277344,349.739990234375,354.3299865722656,349.739990234375,1649217600,154.807008263534,154.807008263534
12626800,343.5899963378906,349.4599914550781,348.5,350.7200012207031,348.5,1649822400,154.25814572616457,154.25814572616457
22993800,328.5299987792969,350.0,330.6499938964844,350.8599853515625,330.6499938964844,1650427200,146.3571160483194,146.3571160483194
23929600,311.739990234375,330.6000061035156,318.989990234375,333.1400146484375,318.989990234375,1651032000,141.19599540534298,141.19599540534298
23398800,310.239990234375,319.1000061035156,312.5299987792969,327.2799987792969,312.5299987792969,1651636800,138.33657990098942,138.33657990098942
21549800,302.54998779296875,313.1700134277344,314.6000061035156,317.54998779296875,314.6000061035156,1652241600,139.2528366914444,139.2528366914444
22465300,298.1099853515625,312.94000244140625,309.1700134277344,314.1700134277344,309.1700134277344,1652846400,136.84933424819428,136.84933424819428
18132700,305.9200134277344,308.5899963378906,315.9800109863281,319.239990234375,315.9800109863281,1653451200,139.86367455174775,139.86367455174775
15034100,308.6099853515625,316.0,313.6499938964844,316.7900085449219,313.6499938964844,1654056000,138.83232845192114,138.83232845192114
24924600,276.1000061035156,312.1600036621094,277.6400146484375,312.79998779296875,277.6400146484375,1654660800,122.89306697002336,122.89306697002336
29489100,265.67999267578125,281.1600036621094,271.7699890136719,282.5,271.7699890136719,1655265600,120.29479072961016,120.29479072961016
23402800,263.67999267578125,267.3800048828125,273.8599853515625,282.45001220703125,273.8599853515625,1655870400,121.21989534842646,121.21989534842646
14963600,268.67999267578125,274.95001220703125,275.69000244140625,278.3999938964844,275.69000244140625,1656475200,122.02992416600608,122.02992416600607
15864400,272.8699951171875,274.8399963378906,277.2799987792969,282.6099853515625,277.2799987792969,1657080000,122.73371150257536,122.73371150257536
19497300,271.20001220703125,275.3699951171875,283.54998779296875,284.0799865722656,283.54998779296875,1657684800,125.50902535902428,125.50902535902428
16100800,282.0899963378906,284.6400146484375,285.3099975585937,289.3999938964844,285.3099975585937,1658289600,126.28806651513688,126.28806651513688
21935500,285.70001220703125,287.6700134277344,292.1700134277344,302.3999938964844,292.1700134277344,1658894400,129.324546651796,129.324546651796
19240700,290.42999267578125,295.04998779296875,292.7699890136719,299.3299865722656,292.7699890136719,1659499200,129.5901165839845,129.5901165839845
16351600,294.1000061035156,296.4800109863281,306.6499938964844,308.1499938964844,306.6499938964844,1660104000,135.73388650046303,135.73388650046303
17664800,287.8599853515625,305.2200012207031,289.6499938964844,306.8900146484375,289.6499938964844,1660708800,128.20909890406477,128.20909890406475
18319000,284.7699890136719,290.0,285.4200134277344,299.6300048828125,285.4200134277344,1661313600,126.3367633414614,126.3367633414614
16921100,275.3599853515625,287.25,276.5899963378906,288.010009765625,276.5899963378906,1661918400,122.4282925724237,122.4282925724237
18167900,275.4200134277344,275.739990234375,278.2900085449219,289.239990234375,278.2900085449219,1662523200,123.18077673531748,123.18077673531748
20848900,272.7200012207031,279.0,277.1300048828125,281.2699890136719,277.1300048828125,1663128000,122.66731901952824,122.66731901952824
23934800,261.54998779296875,278.8999938964844,265.4700012207031,278.9200134277344,265.4700012207031,1663732800,117.50619837655182,117.50619837655182
26744700,264.9100036621094,265.6499938964844,280.489990234375,281.29998779296875,280.489990234375,1664337600,124.15456467232336,124.15456467232337
17563100,265.6099853515625,276.8699951171875,267.3099975585937,280.8800048828125,267.3099975585937,1664942400,118.3206443542446,118.32064435424459
21862900,259.8500061035156,267.3099975585937,281.6700134277344,283.3599853515625,281.6700134277344,1665547200,124.67688372460884,124.67688372460884
19156700,271.4599914550781,280.3299865722656,289.239990234375,289.8699951171875,289.239990234375,1666152000,128.027617111646,128.027617111646
20658900,287.67999267578125,289.75,294.1300048828125,299.9800109863281,294.1300048828125,1666756800,130.19210661592652,130.19210661592652
18401400,282.3800048828125,293.0400085449219,292.6099853515625,298.260009765625,292.6099853515625,1667361600,129.51929343268927,129.51929343268927
24032600,288.0599975585937,291.9800109863281,309.9800109863281,313.8900146484375,309.9800109863281,1667970000,137.20786716478364,137.20786716478364
15462300,304.1499938964844,310.92999267578125,315.760009765625,316.5599975585937,315.760009765625,1668574800,139.76629440723366,139.76629440723366
12500600,311.3500061035156,315.3900146484375,315.1300048828125,319.1199951171875,315.1300048828125,1669179600,139.48743247030086,139.48743247030086
23010200,306.3500061035156,315.1300048828125,307.7799987792969,319.5599975585937,307.7799987792969,1669784400,136.23406571964284,136.23406571964284
19218000,304.7099914550781,307.07000732421875,312.3299865722656,318.9100036621094,312.3299865722656,1670389200,138.24804758483666,138.24804758483666
24399400,297.0,312.739990234375,302.0,316.3599853515625,302.0,1670994000,133.67563847719282,133.67563847719282
12016000,297.6400146484375,304.3800048828125,305.54998779296875,308.5799865722656,305.54998779296875,1671598800,135.24698577789263,135.24698577789263
12322600,303.260009765625,304.7699890136719,309.9100036621094,312.3900146484375,309.9100036621094,1672203600,137.17687950331668,137.17687950331668
19631900,310.0,312.0,316.3500061035156,320.5,316.3500061035156,1672808400,140.02744717930895,140.02744717930895
12321700,314.25,318.5199890136719,314.8599853515625,321.32000732421875,314.8599853515625,1673413200,139.3679124926811,139.3679124926811
16111700,303.8599853515625,315.0,311.29998779296875,315.5400085449219,311.29998779296875,1674018000,137.7921345237332,137.7921345237332
15315600,305.7900085449219,308.3299865722656,311.5199890136719,313.67999267578125,311.5199890136719,1674622800,137.8895146682473,137.8895146682473
20085200,305.6000061035156,309.6300048828125,312.9700012207031,314.1499938964844,312.9700012207031,1675227600,138.53134019001757,138.53134019001757
15807800,305.2799987792969,311.1199951171875,310.7900085449219,314.1000061035156,310.7900085449219,1675832400,137.56640008137302,137.56640008137302
12064000,300.5,309.9800109863281,302.7200012207031,310.3699951171875,302.7200012207031,1676437200,133.99433590395392,133.99433590395392
17681100,300.010009765625,303.20001220703125,305.17999267578125,306.1499938964844,305.17999267578125,1677042000,135.08321315033143,135.08321315033143
19541800,301.45001220703125,304.0199890136719,311.1199951171875,317.2900085449219,311.1199951171875,1677646800,137.71246354407668,137.71246354407668
22170400,300.760009765625,310.7200012207031,305.3299865722656,313.17999267578125,305.3299865722656,1678251600,135.14960563337854,135.14960563337854
39877900,292.4200134277344,300.0199890136719,303.8500061035156,305.6300048828125,303.8500061035156,1678852800,134.49451512313374,134.49451512313374
17277900,293.3900146484375,303.7200012207031,302.32000732421875,307.04998779296875,302.32000732421875,1679457600,133.8172847797833,133.8172847797833
17966800,302.5799865722656,304.79998779296875,309.07000732421875,311.5,309.07000732421875,1680062400,136.8050680901179,136.8050680901179
10886300,307.8500061035156,307.8500061035156,313.70001220703125,315.94000244140625,313.70001220703125,1680667200,138.85446828502677,138.85446828502677
15968000,313.260009765625,315.9700012207031,324.6300048828125,325.7200012207031,324.6300048828125,1681272000,143.692460832994,143.692460832994
12054400,321.32000732421875,323.8500061035156,324.3399963378906,327.1000061035156,324.3399963378906,1681876800,143.56409302701297,143.56409302701297
14406000,319.0,323.3099975585937,325.8599853515625,331.8399963378906,325.8599853515625,1682481600,144.2368927021153,144.2368927021153
15294700,317.4100036621094,327.1300048828125,324.8699951171875,330.69000244140625,324.8699951171875,1683086400,143.7986888058694,143.7986888058694
11455500,319.8099975585937,326.0799865722656,323.75,326.1600036621094,323.75,1683691200,143.30294025493768,143.30294025493768
16966500,322.9700012207031,325.0199890136719,323.1099853515625,333.94000244140625,323.1099853515625,1684296000,143.01964764975676,143.01964764975676
13778100,317.7099914550781,322.7099914550781,322.19000244140625,323.0,322.19000244140625,1684900800,142.6124314149778,142.6124314149778
19785700,319.3900146484375,321.1199951171875,333.4100036621094,334.1600036621094,333.4100036621094,1685505600,147.57879176892607,147.57879176892607
14932700,331.42999267578125,334.010009765625,336.3900146484375,337.5899963378906,336.3900146484375,1686110400,148.8978476340468,148.8978476340468
21497700,334.0899963378906,337.2200012207031,338.6700134277344,341.67999267578125,338.6700134277344,1686715200,149.90705390076775,149.90705390076775
18108500,331.8399963378906,337.29998779296875,335.3399963378906,341.3500061035156,335.3399963378906,1687320000,148.43307323644714,148.43307323644714
12242000,332.6099853515625,336.04998779296875,342.0,342.5,342.0,1687924800,151.38102105695347,151.38102105695347
14081200,338.70001220703125,340.04998779296875,343.3699951171875,344.07000732421875,343.3699951171875,1688529600,151.9874282490087,151.9874282490087
13323000,340.510009765625,345.2900085449219,345.3399963378906,347.25,345.3399963378906,1689134400,152.85941888138728,152.85941888138728
15763400,341.989990234375,344.2099914550781,347.5799865722656,351.19000244140625,347.5799865722656,1689739200,153.85091598325073,153.85091598325073
12777800,347.5199890136719,347.5599975585937,352.260009765625,353.4200134277344,352.260009765625,1690344000,155.92245601126524,155.92245601126524
17678600,349.3900146484375,351.45001220703125,363.7300109863281,364.6300048828125,363.7300109863281,1690948800,160.999475006337,160.999475006337
14853000,353.20001220703125,364.2000122070313,354.5,364.4299926757813,354.5,1691553600,156.91395311312868,156.91395311312868
12817700,349.6099853515625,354.6000061035156,350.57000732421875,358.7200012207031,350.57000732421875,1692158400,155.17440251661955,155.17440251661955
10911000,351.5400085449219,351.6300048828125,358.2900085449219,358.5899963378906,358.2900085449219,1692763200,158.59154189483877,158.59154189483877
11515300,358.6000061035156,358.6300048828125,360.4700012207031,366.4700012207031,360.4700012207031,1693368000,159.55648200348335,159.55648200348335
14758700,359.260009765625,360.0199890136719,367.7799987792969,370.4299926757813,367.7799987792969,1693972800,162.7921395892838,162.7921395892838
24261100,365.9700012207031,369.3299865722656,370.4800109863281,373.3399963378906,370.4800109863281,1694577600,163.9872583166716,163.9872583166716
15036500,357.2699890136719,371.3299865722656,359.4200134277344,371.3399963378906,359.4200134277344,1695182400,159.09172111401858,159.09172111401858
17879300,342.1300048828125,360.010009765625,343.0400085449219,360.5199890136719,343.0400085449219,1695787200,151.841364786305,151.841364786305
15068000,339.510009765625,342.9200134277344,348.5599975585937,349.510009765625,348.5599975585937,1696392000,154.2847027193834,154.2847027193834
14219500,343.0199890136719,349.3800048828125,345.3900146484375,349.94000244140625,345.3900146484375,1696996800,152.88155871449294,152.88155871449294
14334400,333.489990234375,344.7200012207031,338.6300048828125,344.8299865722656,338.6300048828125,1697601600,149.8893447359102,149.8893447359102
14618400,330.5799865722656,338.5899963378906,341.3299865722656,341.489990234375,341.3299865722656,1698206400,151.08444995516314,151.08444995516314
19181600,340.5799865722656,341.2099914550781,346.1700134277344,354.3500061035156,346.1700134277344,1698811200,153.22681313447288,153.22681313447288
14939300,344.69000244140625,346.8500061035156,354.25,355.95001220703125,354.25,1699419600,156.80329447200518,156.80329447200518
15789500,354.4800109863281,355.0199890136719,361.0,363.0299987792969,361.0,1700024400,159.79107778233978,159.79107778233978
8926000,359.2099914550781,361.760009765625,360.04998779296875,363.1900024414063,360.04998779296875,1700629200,159.3705695428165,159.3705695428165
18568200,352.2900085449219,360.9500122070313,355.0299987792969,361.5199890136719,355.0299987792969,1701234000,157.14854889198512,157.14854889198512
12266500,350.8500061035156,356.1499938964844,357.0599975585937,357.489990234375,357.0599975585937,1701838800,158.04709651758253,158.04709651758253
